"","newcode","venue","period","score.diff.cat","strength.cat","season","Date","gcode","combocode","p1","p2","p3","p4","p5","ID.1","ID.2","ID.3","ID.4","ID.5","POS.1","POS.2","POS.3","POS.4","POS.5","NAME.1","NAME.2","NAME.3","NAME.4","NAME.5","TOI","p1G","p1A","p1A2","p1A3","p1A4","p1A5","p2G","p2A","p2A1","p2A3","p2A4","p2A5","p3G","p3A","p3A1","p3A2","p3A4","p3A5","p4G","p4A","p4A1","p4A2","p4A3","p4A5","p5G","p5A","p5A1","p5A2","p5A3","p5A4","CF","CA","FF","FA","SF","SA","GF","GA","SCF","SCA","HSCF","HSCA","OZS","NZS","DZS","team","TCF","TCA","TFF","TFA","TGF","TGA","TSCF","TSCA","THSCF","THSCA"
"3413","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.34161445105129e+33,"spezzja83","seguity92","eavespa84",NA,NA,4714,4468,1268,20000,20000,"C","CR","RL",NA,NA,"JASON SPEZZA","TYLER SEGUIN","PATRICK EAVES",NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3414","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.40086444635074e+34,"nichuva95","demerja88",NA,NA,NA,3541,1089,20000,20000,20000,"R","D",NA,NA,NA,"VALERI NICHUSHKIN","JASON DEMERS",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3415","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.03224765339243e+33,"scevico89","demerja88","goligal85",NA,NA,4395,1089,1693,20000,20000,"R","D","D",NA,NA,"COLTON SCEVIOUR","JASON DEMERS","ALEX GOLIGOSKI",NA,NA,0.633333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3416","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.12932667769423e+33,"scevico89","nichuva95","demerja88",NA,NA,4395,3541,1089,20000,20000,"R","R","D",NA,NA,"COLTON SCEVIOUR","VALERI NICHUSHKIN","JASON DEMERS",NA,NA,0.633333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3417","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.02080593822399e+33,"seguity92","eavespa84","bennxja89",NA,NA,4468,1268,312,20000,20000,"CR","RL","L",NA,NA,"TYLER SEGUIN","PATRICK EAVES","JAMIE BENN",NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3418","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.6121230594069e+34,"scevico89","goligal85",NA,NA,NA,4395,1693,20000,20000,20000,"R","D",NA,NA,NA,"COLTON SCEVIOUR","ALEX GOLIGOSKI",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3419","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.42264167282389e+34,"eakinco91","nichuva95",NA,NA,NA,1262,3541,20000,20000,20000,"C","R",NA,NA,NA,"CODY EAKIN","VALERI NICHUSHKIN",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3420","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.10081611698054e+33,"seguity92","eavespa84","klingjo92",NA,NA,4468,1268,2466,20000,20000,"CR","RL","D",NA,NA,"TYLER SEGUIN","PATRICK EAVES","JOHN KLINGBERG",NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3421","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.81346526378757e+34,"spezzja83","klingjo92",NA,NA,NA,4714,2466,20000,20000,20000,"C","D",NA,NA,NA,"JASON SPEZZA","JOHN KLINGBERG",NA,NA,NA,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3422","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.55526625094356e+34,"seguity92","eavespa84",NA,NA,NA,4468,1268,20000,20000,20000,"CR","RL",NA,NA,NA,"TYLER SEGUIN","PATRICK EAVES",NA,NA,NA,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3423","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.17276007558601e+32,"eavespa84","bennxja89","klingjo92",NA,NA,1268,312,2466,20000,20000,"RL","L","D",NA,NA,"PATRICK EAVES","JAMIE BENN","JOHN KLINGBERG",NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3424","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",6.67433612723801e+28,"spezzja83","eavespa84","bennxja89","klingjo92",NA,4714,1268,312,2466,20000,"C","RL","L","D",NA,"JASON SPEZZA","PATRICK EAVES","JAMIE BENN","JOHN KLINGBERG",NA,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3425","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",5.48068818560531e+34,"nichuva95","goligal85",NA,NA,NA,3541,1693,20000,20000,20000,"R","D",NA,NA,NA,"VALERI NICHUSHKIN","ALEX GOLIGOSKI",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3426","20142015.21202","away",2,0,"4v5","20142015","2015-04-08","21202",1.10549008804662e+33,"spezzja83","eavespa84","bennxja89",NA,NA,4714,1268,312,20000,20000,"C","RL","L",NA,NA,"JASON SPEZZA","PATRICK EAVES","JAMIE BENN",NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"DAL",1,1,1,1,0,0,0,0,0,0
"3427","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",1.24854638925896e+33,"spezzja83","nichuva95","demerja88",NA,NA,4714,3541,1089,20000,20000,"C","R","D",NA,NA,"JASON SPEZZA","VALERI NICHUSHKIN","JASON DEMERS",NA,NA,0.675,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3428","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",1.20151073182204e+27,"eavespa84","bennxja89","klingjo92","goligal85",NA,1268,312,2466,1693,20000,"RL","L","D","D",NA,"PATRICK EAVES","JAMIE BENN","JOHN KLINGBERG","ALEX GOLIGOSKI",NA,0.516666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3429","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",9.37723511480747e+28,"spezzja83","nichuva95","hemskal83","daleytr83","nemetpa92",4714,3541,1980,1006,3525,"C","R","R","D","D","JASON SPEZZA","VALERI NICHUSHKIN","ALES HEMSKY","TREVOR DALEY","PATRIK NEMETH",1.85833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3430","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.42264167282389e+34,"eakinco91","nichuva95",NA,NA,NA,1262,3541,20000,20000,20000,"C","R",NA,NA,NA,"CODY EAKIN","VALERI NICHUSHKIN",NA,NA,NA,0.175,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3431","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",7.3458483663672e+29,"spezzja83","nichuva95","hemskal83","nemetpa92",NA,4714,3541,1980,3525,20000,"C","R","R","D",NA,"JASON SPEZZA","VALERI NICHUSHKIN","ALES HEMSKY","PATRIK NEMETH",NA,1.85833333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3432","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",7.66965568783441e+32,"eakinco91","nichuva95","demerja88",NA,NA,1262,3541,1089,20000,20000,"C","R","D",NA,NA,"CODY EAKIN","VALERI NICHUSHKIN","JASON DEMERS",NA,NA,0.175,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3433","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",3.22214543917955e+28,"horcosh78","scevico89","fiddlve80","bennxjo87",NA,2087,4395,1429,313,20000,"LC","R","C","D",NA,"SHAWN HORCOFF","COLTON SCEVIOUR","VERNON FIDDLER","JORDIE BENN",NA,0.208333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DAL",6,3,6,1,0,0,2,1,2,0
"3434","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",3.74429723441568e+28,"spezzja83","hemskal83","demerja88","bennxjo87",NA,4714,1980,1089,313,20000,"C","R","D","D",NA,"JASON SPEZZA","ALES HEMSKY","JASON DEMERS","JORDIE BENN",NA,0.675,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3435","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",7.60755475183754e+32,"eakinco91","daleytr83","nemetpa92",NA,NA,1262,1006,3525,20000,20000,"C","D","D",NA,NA,"CODY EAKIN","TREVOR DALEY","PATRIK NEMETH",NA,NA,0.633333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3436","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",6.05063893610919e+34,"spezzja83","nichuva95",NA,NA,NA,4714,3541,20000,20000,20000,"C","R",NA,NA,NA,"JASON SPEZZA","VALERI NICHUSHKIN",NA,NA,NA,2.53333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3437","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.60793799579799e+27,"garbury85","fiddlve80","bennxjo87","nemetpa92",NA,1580,1429,313,3525,20000,"RL","C","D","D",NA,"RYAN GARBUTT","VERNON FIDDLER","JORDIE BENN","PATRIK NEMETH",NA,0.55,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3438","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",4.83511066453033e+29,"spezzja83","nichuva95","daleytr83","nemetpa92",NA,4714,3541,1006,3525,20000,"C","R","D","D",NA,"JASON SPEZZA","VALERI NICHUSHKIN","TREVOR DALEY","PATRIK NEMETH",NA,1.85833333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3439","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",9.93256187696161e+32,"scevico89","demerja88","bennxjo87",NA,NA,4395,1089,313,20000,20000,"R","D","D",NA,NA,"COLTON SCEVIOUR","JASON DEMERS","JORDIE BENN",NA,NA,0.208333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DAL",6,3,6,1,0,0,2,1,2,0
"3440","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",1.00039223713261e+33,"scevico89","fiddlve80","bennxjo87",NA,NA,4395,1429,313,20000,20000,"R","C","D",NA,NA,"COLTON SCEVIOUR","VERNON FIDDLER","JORDIE BENN",NA,NA,0.208333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DAL",6,3,6,1,0,0,2,1,2,0
"3441","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.4842326223826e+34,"roussan89","daleytr83",NA,NA,NA,4253,1006,20000,20000,20000,"L","D",NA,NA,NA,"ANTOINE ROUSSEL","TREVOR DALEY",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3442","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",3.73836826772219e+32,"garbury85","demerja88","bennxjo87",NA,NA,1580,1089,313,20000,20000,"RL","D","D",NA,NA,"RYAN GARBUTT","JASON DEMERS","JORDIE BENN",NA,NA,1.33333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,2,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3443","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",9.53826622119301e+25,"seguity92","eavespa84","bennxja89","daleytr83","goligal85",4468,1268,312,1006,1693,"CR","RL","L","D","D","TYLER SEGUIN","PATRICK EAVES","JAMIE BENN","TREVOR DALEY","ALEX GOLIGOSKI",0.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3444","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",1.05372622408649e+33,"seguity92","daleytr83","goligal85",NA,NA,4468,1006,1693,20000,20000,"CR","D","D",NA,NA,"TYLER SEGUIN","TREVOR DALEY","ALEX GOLIGOSKI",NA,NA,0.966666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3445","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",2.70668823197301e+28,"seguity92","eavespa84","daleytr83","goligal85",NA,4468,1268,1006,1693,20000,"CR","RL","D","D",NA,"TYLER SEGUIN","PATRICK EAVES","TREVOR DALEY","ALEX GOLIGOSKI",NA,0.966666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3446","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",8.16841256027461e+28,"seguity92","eavespa84","klingjo92","goligal85",NA,4468,1268,2466,1693,20000,"CR","RL","D","D",NA,"TYLER SEGUIN","PATRICK EAVES","JOHN KLINGBERG","ALEX GOLIGOSKI",NA,0.516666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3447","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.39072241271138e+34,"nichuva95","daleytr83",NA,NA,NA,3541,1006,20000,20000,20000,"R","D",NA,NA,NA,"VALERI NICHUSHKIN","TREVOR DALEY",NA,NA,NA,1.85833333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3448","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.43341561262273e+32,"eavespa84","klingjo92","goligal85",NA,NA,1268,2466,1693,20000,20000,"RL","D","D",NA,NA,"PATRICK EAVES","JOHN KLINGBERG","ALEX GOLIGOSKI",NA,NA,0.516666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3449","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",7.52290688661941e+32,"garbury85","bennxjo87","nemetpa92",NA,NA,1580,313,3525,20000,20000,"RL","D","D",NA,NA,"RYAN GARBUTT","JORDIE BENN","PATRIK NEMETH",NA,NA,0.55,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3450","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.25119074084171e+34,"horcosh78","demerja88",NA,NA,NA,2087,1089,20000,20000,20000,"LC","D",NA,NA,NA,"SHAWN HORCOFF","JASON DEMERS",NA,NA,NA,0.208333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DAL",6,3,6,1,0,0,2,1,2,0
"3451","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",2.72006667490659e+29,"spezzja83","hemskal83","daleytr83","nemetpa92",NA,4714,1980,1006,3525,20000,"C","R","D","D",NA,"JASON SPEZZA","ALES HEMSKY","TREVOR DALEY","PATRIK NEMETH",NA,1.85833333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3452","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",4.66098898052102e+32,"horcosh78","fiddlve80","demerja88",NA,NA,2087,1429,1089,20000,20000,"LC","C","D",NA,NA,"SHAWN HORCOFF","VERNON FIDDLER","JASON DEMERS",NA,NA,0.208333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"DAL",6,3,6,1,0,0,2,1,2,0
"3453","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.15283708095322e+34,"eavespa84","bennxja89",NA,NA,NA,1268,312,20000,20000,20000,"RL","L",NA,NA,NA,"PATRICK EAVES","JAMIE BENN",NA,NA,NA,1.48333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3454","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",7.968285336044e+25,"garbury85","eakinco91","demerja88","bennxjo87",NA,1580,1262,1089,313,20000,"RL","C","D","D",NA,"RYAN GARBUTT","CODY EAKIN","JASON DEMERS","JORDIE BENN",NA,1.33333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,2,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3455","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.14307184537179e+34,"bennxja89","daleytr83",NA,NA,NA,312,1006,20000,20000,20000,"L","D",NA,NA,NA,"JAMIE BENN","TREVOR DALEY",NA,NA,NA,0.966666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3456","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.11780057872483e+28,"seguity92","eavespa84","bennxja89","klingjo92",NA,4468,1268,312,2466,20000,"CR","RL","L","D",NA,"TYLER SEGUIN","PATRICK EAVES","JAMIE BENN","JOHN KLINGBERG",NA,0.516666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3457","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",1.84122458267599e+28,"garbury85","eakinco91","roussan89","daleytr83",NA,1580,1262,4253,1006,20000,"RL","C","L","D",NA,"RYAN GARBUTT","CODY EAKIN","ANTOINE ROUSSEL","TREVOR DALEY",NA,0.633333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3458","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.49610157653082e+34,"roussan89","demerja88",NA,NA,NA,4253,1089,20000,20000,20000,"L","D",NA,NA,NA,"ANTOINE ROUSSEL","JASON DEMERS",NA,NA,NA,1.33333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,2,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3459","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",5.1869802620396e+34,"eakinco91","daleytr83",NA,NA,NA,1262,1006,20000,20000,20000,"C","D",NA,NA,NA,"CODY EAKIN","TREVOR DALEY",NA,NA,NA,0.633333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
"3460","20142015.21202","away",2,0,"5v5","20142015","2015-04-08","21202",3.7726842355413e+32,"garbury85","fiddlve80","bennxjo87",NA,NA,1580,1429,313,20000,20000,"RL","C","D",NA,NA,"RYAN GARBUTT","VERNON FIDDLER","JORDIE BENN",NA,NA,0.55,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"DAL",6,3,6,1,0,0,2,1,2,0
