,newcode,venue,score.diff.cat,strength.cat,season,Date,gcode,combocode,p1,p2,p3,p4,p5,ID.1,ID.2,ID.3,ID.4,ID.5,POS.1,POS.2,POS.3,POS.4,POS.5,NAME.1,NAME.2,NAME.3,NAME.4,NAME.5,TOI,p1G,p1A,p1A2,p1A3,p1A4,p1A5,p2G,p2A,p2A1,p2A3,p2A4,p2A5,p3G,p3A,p3A1,p3A2,p3A4,p3A5,p4G,p4A,p4A1,p4A2,p4A3,p4A5,p5G,p5A,p5A1,p5A2,p5A3,p5A4,CF,CA,FF,FA,SF,SA,GF,GA,SCF,SCA,HSCF,HSCA,OZS,NZS,DZS,team,TCF,TCA,TFF,TFA,TGF,TGA,TSCF,TSCA,THSCF,THSCA,CF60,CA60,CF.OFF,CA.OFF,CF.,CF..OFF,CF.REL,FF60,FA60,FF.OFF,FA.OFF,FF.,FF..OFF,FF.REL,GF60,GA60,GF.OFF,GA.OFF,GF.,GF..OFF,GF.REL,SCF60,SCA60,SCF.OFF,SCA.OFF,SCF.,SCF..OFF,SCF.REL,HSCF60,HSCA60,HSCF.OFF,HSCA.OFF,HSCF.,HSCF..OFF,HSCF.REL,OZS.,SH.,SV.
2288,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.47E+33,kuzneev92,wardxjo80,gleasti83,NA,NA,2640,5293,1671,20000,20000,C,R,D,NA,NA,EVGENY KUZNETSOV,JOEL WARD,TIM GLEASON,NA,NA,2.291666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,52.36363636,13,18,0,0.419354839,-0.419354839,0,52.36363636,12,12,0,0.5,-0.5,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,1
2289,20142015.21,home,6,5v5,20142015,11-04-07,21201,7.98E+29,kuzneev92,wardxjo80,ovechal85,greenmi85,NA,2640,5293,3718,1753,20000,C,R,LR,D,NA,EVGENY KUZNETSOV,JOEL WARD,ALEX OVECHKIN,MIKE GREEN,NA,1.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,52.17391304,13,19,0,0.40625,-0.40625,0,52.17391304,12,13,0,0.48,-0.48,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,1
2290,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.47E+32,kuzneev92,brouwtr85,carlsjo90,NA,NA,2640,599,728,20000,20000,C,R,D,NA,NA,EVGENY KUZNETSOV,TROY BROUWER,JOHN CARLSON,NA,NA,0.275,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,WSH,13,20,12,14,0,0,3,11,0,6,436.3636364,0,11,20,1,0.35483871,0.64516129,436.3636364,0,10,14,1,0.416666667,0.583333333,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,1,NA,NA
2291,20142015.21,home,6,5v5,20142015,11-04-07,21201,8.46E+32,lattami91,orpikbr80,carlsjo90,NA,NA,2748,3696,728,20000,20000,C,D,D,NA,NA,MICHAEL LATTA,BROOKS ORPIK,JOHN CARLSON,NA,NA,2.066666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2292,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.84E+34,ovechal85,niskama86,NA,NA,NA,3718,3576,20000,20000,20000,LR,D,NA,NA,NA,ALEX OVECHKIN,MATT NISKANEN,NA,NA,NA,1.783333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,0,0,0,1,1,0,1,2,1,1,WSH,13,20,12,14,0,0,3,11,0,6,67.28971963,67.28971963,11,18,0.5,0.379310345,0.120689655,67.28971963,33.64485981,10,13,0.666666667,0.434782609,0.231884058,0,0,0,0,NA,NA,NA,33.64485981,33.64485981,2,10,0.5,0.166666667,0.333333333,0,33.64485981,0,5,0,0,0,0.666666667,0,NA
2293,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.69E+32,lattami91,burakan95,carlsjo90,NA,NA,2748,644,728,20000,20000,C,CL,D,NA,NA,MICHAEL LATTA,ANDRE BURAKOVSKY,JOHN CARLSON,NA,NA,1.091666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2294,20142015.21,home,6,5v5,20142015,11-04-07,21201,3.82E+28,laichbr83,ovechal85,chimeja79,gleasti83,NA,2678,3718,798,1671,20000,C,LR,L,D,NA,BROOKS LAICH,ALEX OVECHKIN,JASON CHIMERA,TIM GLEASON,NA,0.258333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,232.2580645,13,19,0,0.40625,-0.40625,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,232.2580645,3,10,0,0.230769231,-0.230769231,0,0,0,6,NA,0,NA,NA,NA,NA
2295,20142015.21,home,6,5v5,20142015,11-04-07,21201,3.54E+29,backsni87,wardxjo80,ovechal85,carlsjo90,NA,182,5293,3718,728,20000,C,R,LR,D,NA,NICKLAS BACKSTROM,JOEL WARD,ALEX OVECHKIN,JOHN CARLSON,NA,0.425,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,141.1764706,0,12,20,1,0.375,0.625,141.1764706,0,11,14,1,0.44,0.56,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,0,NA
2296,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.23E+34,johanma90,carlsjo90,NA,NA,NA,2239,728,20000,20000,20000,C,D,NA,NA,NA,MARCUS JOHANSSON,JOHN CARLSON,NA,NA,NA,4.258333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,2,1,0,0,0,1,1,0,1,2,1,1,WSH,13,20,12,14,0,0,3,11,0,6,84.54011742,42.27005871,7,17,0.666666667,0.291666667,0.375,70.45009785,28.18003914,7,12,0.714285714,0.368421053,0.345864662,0,0,0,0,NA,NA,NA,14.09001957,14.09001957,2,10,0.5,0.166666667,0.333333333,0,14.09001957,0,5,0,0,0,0.666666667,0,NA
2297,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.07E+29,wardxjo80,glenccu82,gleasti83,greenmi85,NA,5293,1673,1671,1753,20000,R,L,D,D,NA,JOEL WARD,CURTIS GLENCROSS,TIM GLEASON,MIKE GREEN,NA,0.591666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2298,20142015.21,home,6,5v5,20142015,11-04-07,21201,3.67E+32,backsni87,galiest92,alzneka88,NA,NA,182,1573,65,20000,20000,C,R,D,NA,NA,NICKLAS BACKSTROM,STANISLAV GALIEV,KARL ALZNER,NA,NA,0.6,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2299,20142015.21,home,6,5v5,20142015,11-04-07,21201,2.68E+32,backsni87,brouwtr85,carlsjo90,NA,NA,182,599,728,20000,20000,C,R,D,NA,NA,NICKLAS BACKSTROM,TROY BROUWER,JOHN CARLSON,NA,NA,3.858333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,1,0,0,0,1,1,0,1,1,1,1,WSH,13,20,12,14,0,0,3,11,0,6,62.20302376,46.65226782,9,17,0.571428571,0.346153846,0.225274725,46.65226782,31.10151188,9,12,0.6,0.428571429,0.171428571,0,0,0,0,NA,NA,NA,15.55075594,15.55075594,2,10,0.5,0.166666667,0.333333333,0,15.55075594,0,5,0,0,0,0.5,0,NA
2300,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.60E+26,lattami91,brouwtr85,burakan95,alzneka88,NA,2748,599,644,65,20000,C,R,CL,D,NA,MICHAEL LATTA,TROY BROUWER,ANDRE BURAKOVSKY,KARL ALZNER,NA,0.125,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2301,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.90E+26,glenccu82,chimeja79,alzneka88,greenmi85,NA,1673,798,65,1753,20000,L,L,D,D,NA,CURTIS GLENCROSS,JASON CHIMERA,KARL ALZNER,MIKE GREEN,NA,0.75,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,0,4,0,2,0,0,0,4,0,3,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,400,13,15,0,0.464285714,-0.464285714,0,320,12,10,0,0.545454545,-0.545454545,0,0,0,0,NA,NA,NA,0,320,3,7,0,0.3,-0.3,0,240,0,3,0,0,0,NA,NA,1
2302,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.03E+28,backsni87,johanma90,niskama86,alzneka88,NA,182,2239,3576,65,20000,C,C,D,D,NA,NICKLAS BACKSTROM,MARCUS JOHANSSON,MATT NISKANEN,KARL ALZNER,NA,0.783333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2303,20142015.21,home,6,5v5,20142015,11-04-07,21201,8.01E+32,ovechal85,alzneka88,greenmi85,NA,NA,3718,65,1753,20000,20000,LR,D,D,NA,NA,ALEX OVECHKIN,KARL ALZNER,MIKE GREEN,NA,NA,0.158333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,378.9473684,13,19,0,0.40625,-0.40625,0,378.9473684,12,13,0,0.48,-0.48,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2304,20142015.21,home,6,5v5,20142015,11-04-07,21201,3.44E+27,laichbr83,glenccu82,chimeja79,greenmi85,NA,2678,1673,798,1753,20000,C,L,L,D,NA,BROOKS LAICH,CURTIS GLENCROSS,JASON CHIMERA,MIKE GREEN,NA,2.65,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,9,0,7,0,4,0,0,0,6,0,4,0,1,1,WSH,13,20,12,14,0,0,3,11,0,6,0,203.7735849,13,11,0,0.541666667,-0.541666667,0,158.490566,12,7,0,0.631578947,-0.631578947,0,0,0,0,NA,NA,NA,0,135.8490566,3,5,0,0.375,-0.375,0,90.56603774,0,2,0,0,0,0,NA,1
2305,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.16E+34,backsni87,galiest92,NA,NA,NA,182,1573,20000,20000,20000,C,R,NA,NA,NA,NICKLAS BACKSTROM,STANISLAV GALIEV,NA,NA,NA,0.6,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2306,20142015.21,home,6,5v5,20142015,11-04-07,21201,4.17E+27,galiest92,burakan95,niskama86,alzneka88,NA,1573,644,3576,65,20000,R,CL,D,D,NA,STANISLAV GALIEV,ANDRE BURAKOVSKY,MATT NISKANEN,KARL ALZNER,NA,2.316666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,51.79856115,0,11,20,1,0.35483871,0.64516129,51.79856115,0,10,14,1,0.416666667,0.583333333,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,0,NA
2307,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.27E+34,kuzneev92,carlsjo90,NA,NA,NA,2640,728,20000,20000,20000,C,D,NA,NA,NA,EVGENY KUZNETSOV,JOHN CARLSON,NA,NA,NA,1.225,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,0,0,0,0,0,1,0,0,1,0,1,WSH,13,20,12,14,0,0,3,11,0,6,97.95918367,48.97959184,11,19,0.666666667,0.366666667,0.3,97.95918367,0,10,14,1,0.416666667,0.583333333,0,0,0,0,NA,NA,NA,0,48.97959184,3,10,0,0.230769231,-0.230769231,0,0,0,6,NA,0,NA,0.5,NA,NA
2308,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.00E+29,kuzneev92,wardxjo80,burakan95,niskama86,NA,2640,5293,644,3576,20000,C,R,CL,D,NA,EVGENY KUZNETSOV,JOEL WARD,ANDRE BURAKOVSKY,MATT NISKANEN,NA,0.641666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,93.50649351,0,12,20,1,0.375,0.625,93.50649351,0,11,14,1,0.44,0.56,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,0,NA
2309,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.17E+27,laichbr83,glenccu82,chimeja79,alzneka88,NA,2678,1673,798,65,20000,C,L,L,D,NA,BROOKS LAICH,CURTIS GLENCROSS,JASON CHIMERA,KARL ALZNER,NA,0.75,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,0,4,0,2,0,0,0,4,0,3,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,400,13,15,0,0.464285714,-0.464285714,0,320,12,10,0,0.545454545,-0.545454545,0,0,0,0,NA,NA,NA,0,320,3,7,0,0.3,-0.3,0,240,0,3,0,0,0,NA,NA,1
2310,20142015.21,home,6,5v5,20142015,11-04-07,21201,2.79E+27,lattami91,galiest92,burakan95,niskama86,gleasti83,2748,1573,644,3576,1671,C,R,CL,D,D,MICHAEL LATTA,STANISLAV GALIEV,ANDRE BURAKOVSKY,MATT NISKANEN,TIM GLEASON,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2311,20142015.21,home,6,5v5,20142015,11-04-07,21201,7.90E+32,brouwtr85,johanma90,niskama86,NA,NA,599,2239,3576,20000,20000,R,C,D,NA,NA,TROY BROUWER,MARCUS JOHANSSON,MATT NISKANEN,NA,NA,0.783333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2312,20142015.21,home,6,5v5,20142015,11-04-07,21201,2.59E+28,lattami91,galiest92,niskama86,alzneka88,NA,2748,1573,3576,65,20000,C,R,D,D,NA,MICHAEL LATTA,STANISLAV GALIEV,MATT NISKANEN,KARL ALZNER,NA,1.716666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,WSH,13,20,12,14,0,0,3,11,0,6,69.90291262,0,11,20,1,0.35483871,0.64516129,69.90291262,0,10,14,1,0.416666667,0.583333333,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,0,NA
2313,20142015.21,home,6,5v5,20142015,11-04-07,21201,6.11E+32,lattami91,kuzneev92,carlsjo90,NA,NA,2748,2640,728,20000,20000,C,C,D,NA,NA,MICHAEL LATTA,EVGENY KUZNETSOV,JOHN CARLSON,NA,NA,0.125,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2314,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.64E+32,kuzneev92,burakan95,greenmi85,NA,NA,2640,644,1753,20000,20000,C,CL,D,NA,NA,EVGENY KUZNETSOV,ANDRE BURAKOVSKY,MIKE GREEN,NA,NA,0.641666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,93.50649351,0,12,20,1,0.375,0.625,93.50649351,0,11,14,1,0.44,0.56,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,0,NA
2315,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.62E+32,lattami91,brouwtr85,alzneka88,NA,NA,2748,599,65,20000,20000,C,R,D,NA,NA,MICHAEL LATTA,TROY BROUWER,KARL ALZNER,NA,NA,0.125,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2316,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.51E+29,kuzneev92,wardxjo80,ovechal85,orpikbr80,carlsjo90,2640,5293,3718,3696,728,C,R,LR,D,D,EVGENY KUZNETSOV,JOEL WARD,ALEX OVECHKIN,BROOKS ORPIK,JOHN CARLSON,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,WSH,13,20,12,14,0,0,3,11,0,6,0,72.72727273,13,19,0,0.40625,-0.40625,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,72.72727273,3,10,0,0.230769231,-0.230769231,0,0,0,6,NA,0,NA,0,NA,NA
2317,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.09E+28,lattami91,galiest92,niskama86,gleasti83,NA,2748,1573,3576,1671,20000,C,R,D,D,NA,MICHAEL LATTA,STANISLAV GALIEV,MATT NISKANEN,TIM GLEASON,NA,0.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2318,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.50E+34,ovechal85,gleasti83,NA,NA,NA,3718,1671,20000,20000,20000,LR,D,NA,NA,NA,ALEX OVECHKIN,TIM GLEASON,NA,NA,NA,1.408333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,85.20710059,13,18,0,0.419354839,-0.419354839,0,42.6035503,12,13,0,0.48,-0.48,0,0,0,0,NA,NA,NA,0,42.6035503,3,10,0,0.230769231,-0.230769231,0,0,0,6,NA,0,NA,NA,NA,1
2319,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.73E+29,kuzneev92,wardxjo80,ovechal85,carlsjo90,NA,2640,5293,3718,728,20000,C,R,LR,D,NA,EVGENY KUZNETSOV,JOEL WARD,ALEX OVECHKIN,JOHN CARLSON,NA,0.825,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,WSH,13,20,12,14,0,0,3,11,0,6,0,72.72727273,13,19,0,0.40625,-0.40625,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,72.72727273,3,10,0,0.230769231,-0.230769231,0,0,0,6,NA,0,NA,0,NA,NA
2320,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.79E+27,lattami91,glenccu82,chimeja79,orpikbr80,carlsjo90,2748,1673,798,3696,728,C,L,L,D,D,MICHAEL LATTA,CURTIS GLENCROSS,JASON CHIMERA,BROOKS ORPIK,JOHN CARLSON,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
2321,20142015.21,home,6,5v5,20142015,11-04-07,21201,5.98E+32,laichbr83,gleasti83,greenmi85,NA,NA,2678,1671,1753,20000,20000,C,D,D,NA,NA,BROOKS LAICH,TIM GLEASON,MIKE GREEN,NA,NA,2.158333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,3,0,2,0,0,0,3,0,1,0,1,1,WSH,13,20,12,14,0,0,3,11,0,6,0,138.996139,13,15,0,0.464285714,-0.464285714,0,83.3976834,12,11,0,0.52173913,-0.52173913,0,0,0,0,NA,NA,NA,0,83.3976834,3,8,0,0.272727273,-0.272727273,0,27.7992278,0,5,0,0,0,0,NA,1
2322,20142015.21,home,6,5v5,20142015,11-04-07,21201,1.47E+33,kuzneev92,wardxjo80,glenccu82,NA,NA,2640,5293,1673,20000,20000,C,R,L,NA,NA,EVGENY KUZNETSOV,JOEL WARD,CURTIS GLENCROSS,NA,NA,0.591666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSH,13,20,12,14,0,0,3,11,0,6,0,0,13,20,NA,0.393939394,NA,0,0,12,14,NA,0.461538462,NA,0,0,0,0,NA,NA,NA,0,0,3,11,NA,0.214285714,NA,0,0,0,6,NA,0,NA,NA,NA,NA
